Accession,Originating lab,Submitting lab,Authors,Date submitted
EPI_ISL_419867,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419868,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419869,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419870,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419871,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419872,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419873,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419874,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419875,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419876,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419737,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419877,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419878,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419879,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419880,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419881,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419882,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419883,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419884,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419885,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419738,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419886,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419887,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419888,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419889,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419890,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419891,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419892,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419893,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419894,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419895,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419741,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419896,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419897,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419898,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419899,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419900,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419901,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419902,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419903,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419904,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419740,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419905,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419906,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419907,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419908,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419909,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419910,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419911,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419912,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419913,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419914,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419742,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419915,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419916,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419917,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419918,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419919,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419920,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419921,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419922,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419923,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
EPI_ISL_419924,Victorian Infectious Diseases Reference Laboratory (VIDRL),Victorian Infectious Diseases Reference Laboratory and Microbiological Diagnostic Unit Public Health Laboratory, Doherty Institute,Caly et al,2020-04-03
